,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
42384,16,4,15036,11,8,2,3,0,4,1,49,39,0
42385,31,4,18384,9,12,2,6,0,4,1,39,39,0
42386,34,4,7768,9,12,2,12,0,4,1,39,39,1
42387,31,4,3927,11,8,2,3,0,4,1,39,39,0
42388,26,4,15725,5,3,2,3,0,4,1,44,39,0
42389,17,4,3599,14,14,4,4,3,4,1,49,39,0
42390,24,4,9140,8,10,5,3,1,4,1,29,39,0
42391,34,5,2258,14,14,0,10,1,4,1,59,39,1
42392,8,4,15053,11,8,4,3,3,4,1,39,39,0
42393,3,4,6950,11,8,4,8,3,4,1,49,39,0
42394,44,5,12589,11,8,2,4,0,4,1,44,39,0
42395,18,4,14792,15,9,0,4,1,4,0,69,39,0
42396,25,2,4769,12,13,0,10,4,4,0,39,39,0
42397,9,2,18727,11,8,4,8,2,4,1,15,39,0
42398,29,4,2728,11,8,2,8,0,4,1,49,39,0
42399,22,7,12557,9,12,4,10,1,4,1,39,39,1
42400,1,0,25661,0,5,4,0,3,4,1,39,39,0
42401,12,4,17863,15,9,4,12,3,2,1,78,39,0
42402,22,4,1244,15,9,3,3,4,4,1,39,39,1
42403,30,4,7274,11,8,2,3,0,4,1,39,39,1
42404,23,4,3838,15,9,2,14,0,4,1,49,39,1
42405,26,7,5184,11,8,2,3,0,4,1,39,39,1
42406,15,4,17152,11,8,0,6,1,4,1,39,39,0
42407,14,4,13324,0,5,0,12,2,4,0,39,39,0
42408,2,0,2617,15,9,4,0,3,4,1,34,39,0
42409,27,1,21208,7,11,2,1,0,4,1,39,39,1
42410,29,2,16744,9,12,2,11,0,4,1,39,39,1
42411,36,6,1733,12,13,2,10,0,4,1,49,39,1
42412,26,4,7250,9,12,2,4,0,4,1,39,39,0
42413,24,7,2535,9,12,4,10,1,4,0,39,39,0
42414,18,4,20973,11,8,6,8,4,2,1,39,39,0
42415,31,4,2944,9,12,2,12,0,4,1,44,39,0
42416,11,7,16723,12,13,2,4,5,4,0,39,39,0
42417,27,4,14274,9,12,6,10,4,4,0,31,39,0
42418,3,0,183,15,9,4,0,3,4,0,39,39,0
42419,34,2,7604,14,14,6,10,1,4,0,39,39,0
42420,11,4,22353,11,8,4,14,4,4,1,49,39,0
42421,19,4,2025,9,12,4,3,1,4,1,59,39,0
42422,11,4,8848,11,8,2,8,0,4,1,34,39,0
42423,4,4,8176,15,9,4,12,3,4,1,39,39,0
42424,17,0,1037,9,12,2,0,0,4,1,29,39,0
42425,19,2,2638,15,9,2,3,0,4,1,39,39,0
42426,8,0,15553,7,11,4,0,3,4,0,78,39,0
42427,14,4,21605,11,8,4,10,1,4,1,42,39,0
42428,27,6,3102,11,8,2,5,0,4,1,59,39,0
42429,32,2,11128,1,6,0,6,4,4,1,39,39,0
42430,23,4,12942,11,8,2,3,0,4,1,39,39,0
42431,47,1,13114,10,15,2,10,0,1,1,39,3,1
42432,37,2,12759,12,13,2,10,0,4,1,39,39,1
42433,10,4,728,15,9,2,12,0,1,1,54,35,0
42434,1,4,24841,15,9,4,8,3,4,0,19,39,0
42435,51,4,10023,6,4,2,3,0,2,1,43,39,0
42436,47,4,1569,10,15,6,10,1,4,1,78,39,1
42437,19,4,15964,11,8,2,14,0,0,1,39,39,0
42438,4,4,10125,11,8,4,5,3,4,1,23,39,0
42439,5,4,2087,15,9,4,3,3,4,1,29,39,0
42440,44,4,5615,9,12,2,10,0,4,1,39,39,0
42441,7,4,8912,15,9,4,12,3,4,1,9,12,0
42442,32,7,24915,9,12,2,10,0,4,1,49,39,1
42443,8,4,14392,15,9,5,9,2,4,0,29,8,0
42444,49,0,24498,11,8,2,0,0,2,1,39,39,0
42445,12,4,22592,15,9,4,10,1,4,1,44,39,0
42446,5,4,24773,11,8,4,12,3,2,0,39,39,0
42447,40,1,24478,15,9,2,10,0,0,1,39,39,0
42448,24,4,26973,9,12,4,10,1,4,0,39,39,0
42449,12,4,10437,11,8,2,3,0,4,1,39,39,1
42450,3,4,20920,15,9,4,1,4,2,0,34,39,0
42451,30,4,13183,14,14,2,12,0,4,1,44,39,1
42452,5,4,6022,11,8,4,4,1,4,0,54,39,0
42453,42,5,9265,8,10,0,10,1,4,1,49,39,1
42454,25,7,3288,12,13,2,1,0,0,1,39,39,1
42455,47,6,1789,15,9,4,10,1,4,0,34,39,0
42456,12,1,14094,11,8,3,8,4,2,1,39,39,0
42457,8,7,23704,15,9,4,3,1,4,1,19,39,0
42458,45,4,24375,15,9,0,4,1,4,0,39,39,0
42459,27,4,20168,12,13,0,4,1,4,1,44,39,1
42460,4,4,14878,11,8,5,8,1,4,0,39,39,0
42461,43,4,23064,15,9,2,10,0,4,1,39,39,1
42462,29,4,28072,0,5,0,7,4,2,1,39,39,0
42463,27,1,453,9,12,0,13,1,4,1,39,39,1
42464,4,4,23935,11,8,4,8,3,4,0,18,39,0
42465,1,4,14810,1,6,4,6,3,4,1,17,39,0
42466,22,4,18698,9,12,2,10,5,4,0,31,39,0
42467,16,4,28319,12,13,2,10,0,4,1,44,39,1
42468,46,4,16683,3,1,0,14,1,4,1,39,39,0
42469,35,2,10417,11,8,2,11,0,4,1,51,39,1
42470,0,4,19674,6,4,4,12,3,2,1,21,39,0
42471,28,5,24359,14,14,2,10,0,4,1,49,39,1
42472,14,4,6651,11,8,4,12,3,4,1,39,39,0
42473,18,4,15856,15,9,2,13,0,4,1,39,39,0
42474,14,4,6651,11,8,2,7,0,4,1,39,39,1
42475,34,7,1480,15,9,0,10,1,4,0,39,39,0
42476,31,2,26748,11,8,2,3,0,4,1,59,39,0
42477,11,4,440,11,8,2,6,0,0,1,39,39,0
42478,25,1,2210,11,8,2,14,0,4,1,39,0,0
42479,21,4,22751,15,9,0,1,4,4,0,39,4,0
42480,26,2,6495,9,12,2,10,0,4,1,39,39,1
42481,13,4,25573,11,8,2,6,0,4,1,39,39,0
42482,7,4,13661,2,7,4,12,2,4,1,54,39,0
42483,29,4,21215,9,12,2,4,0,4,1,59,39,1
42484,33,4,4471,0,5,2,14,0,4,1,59,39,0
42485,5,4,1211,11,8,5,8,2,4,1,34,39,0
42486,1,7,22533,11,8,4,1,3,2,1,14,39,0
42487,36,4,10269,9,12,2,10,0,4,1,44,39,1
42488,23,4,17838,9,12,2,10,0,4,1,43,39,1
42489,19,6,25762,10,15,2,10,0,4,1,34,39,0
42490,15,4,21478,9,12,2,4,0,4,1,42,39,1
42491,22,4,26071,11,8,4,5,3,4,1,11,39,0
42492,29,4,18393,11,8,2,6,0,4,1,39,39,0
42493,9,2,23361,9,12,4,1,1,4,1,41,39,0
42494,2,4,27643,15,9,4,12,3,4,1,14,39,0
42495,7,4,11340,11,8,2,7,1,4,0,39,7,0
42496,11,4,15293,12,13,4,10,3,4,1,39,39,0
42497,8,2,22719,12,13,4,10,3,4,0,39,39,0
42498,27,4,9874,15,9,2,4,0,4,1,39,39,1
42499,21,4,20801,11,8,2,3,0,4,1,39,27,0
42500,25,7,18716,12,13,0,4,1,4,1,44,39,0
42501,11,4,26930,11,8,2,3,3,4,1,39,39,0
42502,19,4,26127,9,12,4,4,2,4,1,49,0,0
42503,30,4,21872,9,12,4,12,1,2,1,59,39,1
42504,29,4,12524,11,8,2,7,0,4,1,34,13,0
42505,4,2,18612,15,9,4,1,3,4,0,39,26,0
42506,2,0,14139,11,8,4,0,3,2,0,24,39,0
42507,18,4,28105,9,12,4,4,1,4,0,44,39,0
42508,9,4,18115,11,8,2,3,0,4,1,39,39,0
42509,4,4,7094,15,9,4,8,1,4,0,29,39,0
42510,50,6,1684,5,3,2,5,0,4,1,39,39,0
42511,37,4,25080,11,8,4,4,4,4,1,39,39,1
42512,9,4,489,12,13,4,13,2,4,1,24,39,0
42513,34,4,18355,9,12,0,10,1,4,0,49,39,0
42514,10,4,25009,15,9,0,3,1,4,1,44,39,0
42515,10,4,27188,11,8,2,3,0,4,1,39,0,1
42516,22,4,3640,15,9,0,7,3,4,0,39,39,0
42517,15,4,13471,9,12,0,4,1,4,0,47,39,1
42518,35,4,22566,11,8,5,3,1,4,1,39,39,0
42519,4,4,16933,15,9,2,6,0,2,1,39,39,0
42520,10,2,25180,11,8,4,11,3,4,1,37,39,0
42521,29,4,10104,5,3,3,14,1,4,1,44,39,0
42522,25,4,1378,8,10,2,8,0,4,1,29,39,0
42523,62,5,14301,9,12,2,12,0,4,1,19,39,1
42524,33,1,754,9,12,2,4,5,0,0,39,39,1
42525,2,0,15952,11,8,4,0,3,2,0,19,39,0
42526,26,1,8604,15,9,4,1,2,4,1,39,39,0
42527,34,2,4717,12,13,2,10,0,4,1,59,39,0
42528,28,4,12960,15,9,2,14,0,4,1,49,39,1
42529,48,4,13873,11,8,5,11,1,4,1,19,39,0
42530,49,4,14669,9,12,2,12,0,4,1,4,39,1
42531,19,6,21577,8,10,2,5,0,4,1,95,39,0
42532,9,4,18065,7,11,4,10,3,4,0,35,39,0
42533,11,4,2325,15,9,4,12,1,2,1,49,39,0
42534,22,6,15949,14,14,2,10,0,4,1,44,39,1
42535,26,4,1646,15,9,2,14,0,4,1,59,39,0
42536,3,4,27595,11,8,4,8,3,4,0,39,26,0
42537,12,4,19730,15,9,0,13,4,4,1,39,39,0
42538,15,4,12216,9,12,2,12,0,4,1,49,39,1
42539,27,6,14498,9,12,0,4,1,4,0,39,39,0
42540,1,0,4336,15,9,4,0,3,1,0,39,39,0
42541,43,4,11807,15,9,2,6,0,4,1,39,39,0
42542,17,4,3224,11,8,2,12,0,4,1,39,39,1
42543,43,4,13609,11,8,6,6,1,4,0,39,39,0
42544,21,4,763,1,6,0,12,4,4,0,39,39,0
42545,12,4,21190,8,10,2,7,0,4,1,39,39,0
42546,24,4,1474,15,9,4,3,1,4,1,39,39,0
42547,32,4,26677,9,12,0,4,1,4,0,39,39,0
42548,20,4,18563,4,2,5,8,4,4,0,39,26,0
42549,20,6,8905,10,15,4,10,1,4,0,59,39,1
42550,26,4,16474,15,9,2,12,0,4,1,37,39,1
42551,24,4,3088,12,13,6,10,1,4,0,54,39,0
42552,20,4,18806,11,8,0,8,4,2,0,39,0,0
42553,2,4,13046,6,4,4,3,2,4,1,59,39,0
42554,12,4,13807,15,9,2,14,0,4,1,34,39,0
42555,23,6,28226,11,8,2,3,0,4,1,14,39,0
42556,36,4,22804,5,3,2,4,0,4,1,39,39,1
42557,10,4,26980,9,12,2,12,0,4,1,54,39,0
42558,27,6,7998,11,8,2,3,0,4,1,49,9,1
42559,12,4,20189,7,11,0,3,4,4,0,37,39,0
42560,8,4,19856,4,2,2,7,0,3,1,39,26,0
42561,21,4,936,11,8,2,12,0,4,1,54,39,0
42562,31,5,3681,9,12,2,4,0,4,1,49,39,1
42563,1,4,5775,15,9,4,8,3,4,0,11,39,0
42564,33,4,13579,11,8,0,3,4,4,1,49,39,0
42565,20,4,25055,11,8,2,1,5,4,0,39,39,1
42566,31,4,225,9,12,6,8,4,4,0,19,39,0
42567,33,4,25388,15,9,4,8,1,4,1,31,39,0
42568,57,0,12276,11,8,2,0,0,4,1,5,39,0
42569,7,4,47,15,9,4,1,3,4,0,29,39,0
42570,17,4,17717,15,9,2,13,0,2,1,39,39,1
42571,2,4,26868,15,9,4,12,3,4,1,39,39,0
42572,22,4,5170,11,8,4,7,3,4,1,39,39,0
42573,23,4,16379,15,9,0,8,1,4,0,39,39,0
42574,13,4,1679,11,8,4,1,4,4,0,39,39,0
42575,10,4,8642,11,8,4,1,1,4,1,39,39,0
42576,6,0,23115,6,4,0,0,1,4,0,34,39,0
42577,51,0,23267,5,3,6,0,1,4,0,39,0,0
42578,29,4,27436,15,9,2,1,0,4,1,39,39,1
42579,7,2,5388,9,12,4,10,3,4,0,49,39,0
42580,1,4,16868,2,7,4,8,3,4,1,19,39,0
42581,33,6,12062,10,15,2,10,0,4,1,59,39,1
42582,25,4,17944,1,6,2,7,0,4,1,39,39,0
42583,25,4,7073,6,4,2,14,0,4,1,39,39,0
42584,20,4,21749,8,10,2,1,0,4,1,39,39,0
42585,40,4,4921,15,9,6,13,1,4,0,15,39,0
42586,10,4,17491,9,12,2,13,0,1,1,39,19,1
42587,14,4,17418,0,5,2,7,0,4,1,39,39,0
42588,17,2,5527,12,13,5,10,4,4,0,39,39,0
42589,38,6,12420,11,8,0,8,2,4,0,39,39,0
42590,39,4,14333,1,6,2,7,0,4,1,39,39,0
42591,19,7,6242,9,12,2,10,5,4,0,37,39,0
42592,18,7,10588,15,9,4,5,3,4,1,39,39,0
42593,46,0,21606,12,13,4,0,1,4,0,2,39,0
42594,11,4,22620,12,13,4,10,1,4,1,49,39,0
42595,21,4,21289,9,12,0,4,1,4,1,39,39,0
42596,13,5,26066,11,8,2,6,0,4,1,59,39,0
42597,1,4,17253,15,9,4,8,3,4,0,19,39,0
42598,18,4,20520,8,10,2,13,0,4,1,39,39,1
42599,36,4,9072,11,8,0,8,1,4,0,39,39,0
42600,29,4,13127,14,14,0,10,4,4,0,39,39,0
42601,28,4,17400,15,9,2,1,0,4,1,39,39,0
42602,18,4,13213,0,5,2,8,0,1,1,59,19,0
42603,24,4,6302,11,8,4,1,3,4,1,39,39,0
42604,43,6,5694,11,8,2,12,0,4,1,69,39,1
42605,1,4,3480,15,9,4,1,3,4,1,14,39,0
42606,2,4,11384,11,8,4,7,3,4,1,39,39,0
42607,7,4,18417,11,8,2,7,0,4,1,49,39,0
42608,39,2,26721,9,12,2,10,0,4,1,39,39,1
42609,11,4,9694,11,8,0,14,1,4,1,69,39,0
42610,12,4,20595,11,8,4,8,1,4,1,31,39,0
42611,18,6,11188,15,9,4,3,3,4,1,39,39,0
42612,10,0,22953,15,9,4,0,4,4,0,39,39,0
42613,38,4,13180,10,15,2,10,0,4,1,54,0,1
42614,1,4,10842,11,8,4,1,3,4,1,34,39,0
42615,36,4,18335,11,8,4,3,1,4,1,39,39,0
42616,9,4,12821,12,13,2,7,0,4,1,19,2,0
42617,38,4,15711,15,9,2,13,0,4,1,39,39,1
42618,28,2,25215,15,9,2,4,0,4,1,39,39,1
42619,11,4,25368,11,8,4,7,3,4,1,39,39,0
42620,15,4,6517,9,12,2,4,0,4,1,39,39,1
42621,10,4,13366,11,8,4,6,3,4,1,39,39,0
42622,18,4,12956,11,8,0,3,1,4,0,39,39,0
42623,19,4,18263,11,8,0,6,4,4,0,36,39,0
42624,24,4,18969,9,12,2,12,0,4,1,44,39,1
42625,6,4,5086,9,12,4,12,3,4,1,19,39,0
42626,5,4,27249,2,7,4,14,2,4,1,39,39,0
42627,19,6,6400,14,14,0,10,4,4,1,39,39,1
42628,48,5,6802,9,12,2,4,0,4,1,39,39,1
42629,42,0,26542,11,8,2,0,0,4,1,40,39,1
42630,8,4,20682,11,8,4,12,3,4,0,39,4,0
42631,16,2,14191,15,9,2,11,0,4,1,39,39,1
42632,14,4,7980,15,9,2,12,0,4,1,39,39,0
42633,33,7,22717,9,12,2,4,0,4,1,39,39,1
42634,32,7,13048,15,9,2,10,0,4,1,49,39,1
42635,26,4,28051,9,12,0,4,4,4,0,39,39,0
42636,6,1,25646,15,9,2,1,2,4,0,39,39,0
42637,17,4,5035,12,13,2,4,0,1,1,39,19,1
42638,6,4,20816,15,9,0,12,3,2,0,39,39,0
42639,46,4,1539,0,5,2,3,0,4,1,39,39,0
42640,16,4,15003,11,8,4,5,1,4,1,39,39,0
42641,34,5,25897,9,12,0,5,4,4,1,49,39,0
42642,14,4,14077,11,8,0,3,1,4,1,44,39,0
42643,15,4,3591,15,9,2,4,3,4,0,39,24,0
42644,31,0,25984,15,9,2,0,0,4,1,39,0,1
42645,14,4,26827,15,9,4,1,1,2,0,35,23,0
42646,30,4,915,8,10,2,12,0,4,1,39,39,1
42647,37,7,16441,15,9,2,11,0,4,1,39,39,1
42648,6,4,769,15,9,4,12,1,4,1,39,39,0
42649,17,4,26707,11,8,2,4,0,4,1,39,39,1
42650,29,4,5057,1,6,2,8,5,2,0,34,39,1
42651,17,4,17641,7,11,0,12,1,4,1,49,39,1
42652,14,4,2650,11,8,4,8,1,4,1,49,39,0
42653,24,4,13262,11,8,2,13,0,4,1,39,29,0
42654,24,0,8119,11,8,4,0,3,4,0,39,39,0
42655,10,6,25035,8,10,4,10,2,4,1,29,39,0
42656,13,0,16777,1,6,4,0,3,2,0,39,39,0
42657,6,4,26648,15,9,4,3,3,4,1,39,39,0
42658,7,2,18006,7,11,4,1,3,4,0,19,0,0
42659,42,1,13587,7,11,2,1,0,4,1,39,39,0
42660,39,4,20082,11,8,2,3,0,4,1,39,39,0
42661,18,6,88,11,8,2,14,0,0,1,39,39,0
42662,42,4,24569,11,8,2,8,0,4,1,44,5,0
42663,30,4,27552,8,10,2,3,0,4,1,39,39,1
42664,34,6,10120,11,8,0,12,1,4,0,43,39,0
42665,25,4,11851,9,12,0,1,4,4,0,44,39,0
42666,12,1,5843,15,9,3,1,3,4,0,39,39,0
42667,6,4,18575,11,8,4,3,4,4,1,44,28,0
42668,26,6,25866,11,8,2,3,0,4,1,59,39,0
42669,29,4,24929,15,9,2,4,0,4,1,39,39,0
42670,13,4,10804,15,9,5,1,1,4,0,39,39,0
42671,6,4,18418,15,9,4,13,3,4,0,19,39,0
42672,12,7,5798,12,13,4,10,1,4,0,34,39,0
42673,16,4,8403,11,8,0,4,1,4,0,44,39,0
42674,16,2,26309,11,8,2,8,0,2,1,39,39,0
42675,29,2,26142,15,9,0,1,4,4,0,44,39,0
42676,18,4,21807,15,9,3,1,1,2,0,39,39,0
42677,19,4,22534,9,12,2,4,0,4,1,39,39,1
42678,8,4,6541,11,8,5,4,4,4,0,36,39,0
42679,18,4,18650,9,12,2,12,0,4,1,39,39,0
42680,13,4,6806,5,3,4,7,4,4,1,41,39,0
42681,22,4,3636,15,9,2,8,0,1,1,81,39,1
42682,20,4,9873,15,9,2,3,0,4,1,54,39,0
42683,5,4,18248,11,8,4,7,1,4,1,41,39,0
42684,8,4,16657,11,8,2,14,0,4,1,59,39,0
42685,33,4,8988,11,8,2,12,5,2,0,39,39,0
42686,47,1,26857,14,14,2,10,0,4,1,44,0,1
42687,16,4,5406,8,10,5,10,1,4,1,44,39,0
42688,42,5,8526,4,2,2,5,0,4,1,39,22,0
42689,7,4,13059,11,8,4,1,1,4,0,39,39,0
42690,24,4,5034,9,12,2,12,0,4,1,54,39,0
42691,21,0,5855,6,4,4,0,3,4,0,11,39,0
42692,43,4,6506,9,12,0,4,3,4,1,59,39,0
42693,2,4,3949,11,8,4,7,4,4,1,29,39,0
42694,6,4,1674,15,9,4,3,2,4,1,39,39,0
42695,40,5,26581,12,13,2,12,0,4,1,39,39,1
42696,19,4,9719,12,13,2,1,0,4,1,39,24,1
42697,0,0,2953,0,5,4,0,3,4,1,39,39,0
42698,7,4,6574,9,12,4,10,3,4,1,39,39,0
42699,15,4,10978,11,8,2,3,0,4,1,49,39,1
42700,10,4,15772,9,12,2,12,0,4,1,44,39,1
42701,26,4,15500,8,10,4,1,3,4,0,54,39,0
42702,4,0,3206,15,9,4,0,3,4,1,39,39,0
42703,37,4,22424,8,10,6,4,1,4,0,39,39,0
42704,5,4,783,11,8,2,5,0,4,1,44,39,0
42705,12,4,5698,11,8,4,3,1,4,1,49,39,0
42706,5,4,440,2,7,4,5,1,0,1,49,39,0
42707,20,4,5581,9,12,2,12,0,4,1,49,39,1
42708,21,6,20355,10,15,2,10,0,4,1,49,39,1
42709,17,4,4527,15,9,2,6,0,4,1,39,39,0
42710,28,4,36,15,9,2,7,0,4,1,81,39,1
42711,11,4,25864,3,1,4,9,1,4,0,39,26,0
42712,51,4,15878,10,15,0,10,1,4,0,39,5,0
42713,19,4,22301,11,8,2,7,0,1,1,39,25,0
42714,3,4,27719,6,4,4,8,4,4,1,29,26,0
42715,7,4,22217,15,9,4,3,3,4,0,44,39,0
42716,21,4,16369,15,9,0,4,4,4,0,39,39,0
42717,15,4,19445,9,12,4,4,1,4,0,39,39,0
42718,17,4,21288,15,9,2,10,0,4,1,49,39,1
42719,30,4,19031,11,8,6,1,1,4,0,39,9,0
42720,11,4,14010,9,12,4,8,1,4,0,49,39,0
42721,15,4,8458,14,14,2,10,0,4,1,39,39,1
42722,41,4,17273,11,8,2,7,0,4,1,39,39,0
42723,47,5,14613,14,14,2,10,0,4,1,34,39,1
42724,21,4,23544,15,9,4,12,3,4,0,49,39,0
42725,26,4,3403,11,8,4,1,1,4,0,39,39,0
42726,11,4,23672,2,7,0,5,1,4,1,39,39,0
42727,4,4,289,15,9,4,1,3,4,1,39,0,0
42728,6,4,3051,9,12,4,10,3,1,0,19,39,0
42729,8,4,5577,6,4,4,6,3,2,1,39,39,0
42730,24,4,24840,11,8,5,1,1,2,1,39,39,0
42731,7,0,26895,11,8,4,0,1,4,0,35,39,0
42732,24,4,24634,15,9,2,3,0,2,1,39,39,0
42733,10,4,16014,9,12,2,10,0,4,1,39,39,0
42734,37,4,27875,5,3,6,8,4,4,1,29,39,0
42735,11,2,18819,11,8,5,14,3,4,0,24,39,0
42736,12,4,16983,5,3,2,5,0,4,1,39,39,0
42737,19,4,25608,11,8,0,3,1,4,1,29,39,0
42738,24,5,4440,9,12,2,4,0,1,1,59,36,1
42739,43,6,1270,15,9,2,4,0,4,1,39,39,0
42740,17,7,12845,12,13,2,4,0,4,1,37,39,0
42741,15,4,13582,11,8,4,8,1,2,0,39,0,0
42742,10,4,23900,15,9,2,12,5,4,0,41,39,1
42743,43,4,19146,0,5,2,12,0,4,1,39,39,0
42744,22,4,15433,8,10,2,3,0,4,1,39,39,0
42745,42,4,2666,2,7,0,14,2,2,1,34,39,0
42746,17,6,18183,10,15,2,10,0,4,1,31,2,1
42747,19,4,25128,8,10,2,4,0,4,1,39,39,0
42748,37,4,9668,15,9,2,12,0,4,1,39,39,1
42749,31,4,7574,8,10,2,13,0,4,1,39,39,1
42750,2,4,18458,5,3,4,8,3,4,1,32,39,0
42751,23,4,14977,14,14,2,10,0,4,1,39,39,1
42752,8,4,845,11,8,4,6,1,4,1,44,39,0
42753,22,4,20015,7,11,5,1,4,4,1,39,39,0
42754,17,6,25822,15,9,2,3,0,4,1,39,39,0
42755,13,4,12169,11,8,5,8,4,4,0,29,39,0
42756,26,4,17976,11,8,4,8,4,2,0,23,39,0
42757,18,4,15779,9,12,2,10,0,1,1,39,30,1
42758,19,2,2122,10,15,2,10,0,4,1,49,39,1
42759,42,6,3360,11,8,2,5,0,4,1,64,39,1
42760,16,6,13228,11,8,2,3,0,4,1,39,39,0
42761,5,4,24187,15,9,4,6,3,4,1,49,39,0
42762,31,4,22057,11,8,2,3,0,4,1,44,39,0
42763,37,4,9094,11,8,6,1,4,4,0,39,39,0
42764,32,4,5874,15,9,0,1,1,4,0,37,39,0
42765,20,4,906,9,12,4,13,1,4,0,39,39,0
42766,28,4,8085,11,8,2,7,0,2,1,39,39,0
42767,34,5,16011,15,9,5,12,1,4,0,39,39,0
42768,29,4,2551,15,9,2,3,0,4,1,39,39,0
42769,14,6,11432,9,12,2,4,5,4,0,39,39,1
42770,12,0,25874,0,5,4,0,3,4,0,37,39,0
42771,22,4,25662,15,9,2,1,3,2,0,49,39,1
42772,18,4,6355,11,8,2,6,0,4,1,39,39,0
42773,9,4,13315,9,12,4,1,3,4,0,39,39,1
42774,34,4,8937,15,9,2,1,0,4,1,39,39,1
42775,14,4,24309,12,13,2,10,0,1,1,5,35,0
42776,22,4,25337,11,8,2,7,0,4,1,39,39,1
42777,9,4,17417,1,6,4,8,2,4,1,29,26,0
42778,8,4,15669,9,12,2,13,0,4,1,34,39,0
42779,44,1,19538,15,9,2,1,0,4,1,39,39,1
42780,32,4,2707,11,8,0,12,3,4,0,39,39,0
42781,36,4,22039,9,12,4,10,1,4,0,44,26,0
42782,35,4,26439,13,0,2,7,0,4,1,39,8,0
42783,35,4,11580,11,8,2,14,0,4,1,54,39,0
42784,57,0,4198,9,12,6,0,1,3,0,34,39,0
42785,33,4,28255,11,8,0,1,1,2,1,39,39,0
42786,12,4,7734,9,12,4,12,1,4,0,34,39,1
42787,59,4,17647,5,3,6,11,1,4,1,29,39,0
42788,2,4,4569,11,8,4,1,3,4,0,14,39,0
42789,8,4,12320,11,8,2,14,0,4,1,39,39,0
42790,28,4,5178,11,8,0,1,4,4,0,39,39,0
42791,17,4,12222,7,11,0,1,3,4,0,34,39,0
42792,3,4,18042,15,9,4,8,3,4,0,15,39,0
42793,49,0,12454,12,13,6,0,1,4,1,5,39,0
42794,46,0,12444,9,12,2,0,5,2,0,44,39,0
42795,10,4,5040,15,9,2,13,0,4,1,39,39,0
42796,24,4,5567,15,9,2,1,0,4,1,39,39,0
42797,26,4,13064,11,8,2,8,0,4,1,59,27,0
42798,6,4,10115,11,8,4,1,3,4,0,39,39,0
42799,20,1,18239,15,9,0,1,4,2,0,39,39,0
42800,14,4,12003,9,12,2,4,0,4,1,39,39,0
42801,16,7,1568,15,9,2,3,0,4,1,3,39,0
42802,11,4,15493,7,11,4,12,3,4,1,19,39,0
42803,53,0,11008,11,8,6,0,1,4,0,19,39,0
42804,18,4,25408,15,9,0,1,4,4,0,39,39,0
42805,24,4,8806,7,11,2,13,0,4,1,73,39,1
42806,0,4,3170,1,6,4,8,2,4,0,11,39,0
42807,24,2,15215,9,12,2,10,5,2,0,39,39,1
42808,27,4,27149,8,10,0,12,1,4,1,44,39,0
42809,30,4,27805,5,3,2,3,0,4,1,39,26,0
42810,7,4,22860,11,8,4,6,3,2,1,39,39,0
42811,21,6,2839,8,10,0,8,4,4,0,39,39,0
42812,17,4,15191,15,9,2,4,0,2,1,51,23,0
42813,45,2,19052,11,8,0,8,1,2,0,34,39,0
42814,10,2,16534,11,8,2,1,0,4,1,37,39,0
42815,42,4,9093,15,9,2,1,5,4,0,39,39,1
42816,18,4,7186,12,13,2,4,0,4,1,39,39,0
42817,21,4,15924,11,8,5,8,4,2,0,31,39,0
42818,11,4,14727,15,9,4,8,3,4,0,49,39,0
42819,11,4,25049,11,8,4,1,2,4,0,37,39,0
42820,42,7,11094,6,4,2,14,0,4,1,39,39,0
42821,25,4,9022,15,9,5,1,3,4,0,39,39,0
42822,37,2,23243,12,13,4,10,1,4,0,31,39,1
42823,22,4,13997,11,8,2,10,0,4,1,44,39,0
42824,24,4,15768,9,12,2,5,0,4,1,39,39,0
42825,26,4,18423,9,12,0,1,4,4,0,39,11,0
42826,15,5,7758,9,12,2,8,0,1,1,49,20,1
42827,45,4,6073,15,9,5,12,4,4,0,32,39,0
42828,41,4,21505,11,8,0,1,1,4,0,39,39,0
42829,26,4,24971,11,8,0,3,1,4,1,39,39,0
42830,50,0,13030,15,9,2,0,0,4,1,39,39,0
42831,14,4,20650,11,8,0,7,4,4,0,39,39,0
42832,34,2,10656,12,13,2,10,5,4,0,69,39,1
42833,37,4,15158,9,12,4,8,3,2,0,35,39,0
42834,3,4,1330,15,9,4,7,1,4,1,69,39,0
42835,18,4,17452,15,9,2,12,0,4,1,39,39,1
42836,5,4,8010,11,8,4,8,3,4,0,35,39,0
42837,21,4,19959,9,12,0,4,1,4,1,59,39,0
42838,25,4,14085,11,8,2,4,0,4,1,39,39,0
42839,27,7,11933,12,13,2,1,0,4,1,39,39,1
42840,11,6,821,11,8,2,5,0,4,1,69,39,1
42841,57,5,12037,15,9,2,4,0,4,1,34,39,1
42842,17,4,13678,11,8,2,4,5,2,0,39,39,0
42843,33,7,23773,11,8,2,10,0,4,1,51,39,0
42844,33,4,16391,8,10,6,4,4,4,0,39,39,0
42845,26,4,20466,11,8,2,6,0,4,1,39,39,0
42846,12,6,12318,11,8,2,3,0,4,1,39,39,0
42847,13,0,11729,11,8,5,0,4,2,0,24,39,0
42848,44,4,17818,11,8,2,4,0,4,1,49,39,1
